1.040441, 0.800501, 0.000000
1.158292, 0.908801, 0.000000
0.776309, 1.152601, 1.000000
0.803722, 1.207474, 1.000000
0.880883, 0.840385, 2.000000
1.241316, 0.913108, 0.000000
1.208709, 0.838884, 0.000000
0.863938, 0.996649, 1.000000
1.128118, 1.246762, 1.000000
1.231292, 0.858312, 0.000000
0.881834, 0.904876, 2.000000
0.851589, 0.992911, 1.000000
1.002463, 1.187873, 1.000000
1.080554, 0.826710, 0.000000
1.219666, 1.181452, 1.000000
1.199861, 1.010107, 1.000000
1.231953, 1.108153, 1.000000
1.168908, 0.758262, 0.000000
1.010754, 1.222629, 1.000000
1.215736, 1.141638, 1.000000
0.813015, 1.207052, 1.000000
0.804745, 0.771723, 2.000000
0.795936, 0.918683, 2.000000
1.018373, 1.174054, 1.000000
0.915445, 0.999664, 1.000000
0.782366, 1.047279, 1.000000
1.154540, 0.883954, 0.000000
0.790190, 0.907004, 2.000000
0.821828, 1.120744, 1.000000
0.983714, 0.791494, 2.000000
1.052196, 0.933575, 1.000000
1.051601, 1.034149, 1.000000
0.791728, 0.970509, 1.000000
1.042411, 1.052482, 1.000000
0.943138, 1.008146, 1.000000
0.944119, 1.006153, 1.000000
0.965198, 0.998865, 1.000000
1.027876, 1.011134, 1.000000
1.167548, 0.796249, 0.000000
0.935187, 0.832993, 2.000000
1.045914, 0.967553, 1.000000
1.130272, 0.950454, 1.000000
1.101507, 1.170462, 1.000000
1.107458, 1.173335, 1.000000
1.041205, 0.841172, 0.000000
1.214829, 0.843401, 0.000000
1.024747, 1.016430, 1.000000
1.127550, 1.066475, 1.000000
1.236938, 0.919960, 0.000000
0.868957, 0.930076, 1.000000
1.178107, 1.063076, 1.000000
1.186229, 0.893305, 0.000000
0.811941, 0.964105, 1.000000
1.154438, 1.229488, 1.000000
1.010354, 0.839626, 0.000000
0.812481, 0.806268, 2.000000
1.057179, 1.192753, 1.000000
1.006722, 0.908686, 1.000000
1.113215, 0.864179, 0.000000
0.832021, 0.904420, 2.000000
0.955351, 0.796850, 2.000000
0.997822, 1.230098, 1.000000
1.063279, 0.875371, 0.000000
1.046573, 1.050217, 1.000000
1.045332, 1.165529, 1.000000
1.230294, 0.973439, 0.000000
0.978606, 1.166522, 1.000000
1.116743, 1.040546, 1.000000
0.880627, 1.021182, 1.000000
1.020035, 1.140982, 1.000000
1.110808, 1.082516, 1.000000
1.197249, 0.917986, 0.000000
1.025270, 0.953971, 1.000000
1.076672, 0.888484, 0.000000
1.068151, 1.158693, 1.000000
1.042905, 0.773502, 0.000000
1.205543, 0.790726, 0.000000
0.753600, 1.018822, 1.000000
0.916098, 1.050173, 1.000000
0.819040, 1.211429, 1.000000
0.965702, 0.799333, 2.000000
0.934868, 1.194308, 1.000000
1.215855, 0.801611, 0.000000
0.984854, 0.846483, 2.000000
1.072793, 0.754889, 0.000000
1.237465, 0.933601, 0.000000
1.087405, 1.184714, 1.000000
1.101587, 0.862675, 0.000000
0.888685, 0.928260, 1.000000
1.001159, 1.206836, 1.000000
0.836953, 0.794064, 2.000000
1.230338, 0.792496, 0.000000
0.834790, 1.233938, 1.000000
1.061318, 1.000888, 1.000000
1.034111, 1.130358, 1.000000
0.962317, 1.249813, 1.000000
1.179691, 1.147185, 1.000000
1.194121, 1.145547, 1.000000
1.198797, 0.928975, 0.000000
1.242030, 1.021590, 1.000000
0.933864, 1.229494, 1.000000
1.205191, 0.771270, 0.000000
1.164209, 1.056778, 1.000000
0.883945, 0.802894, 2.000000
1.235037, 1.135104, 1.000000
0.759730, 0.821990, 2.000000
1.179168, 1.240068, 1.000000
0.864486, 0.763958, 2.000000
1.224006, 1.175805, 1.000000
1.014846, 1.008117, 1.000000
1.056163, 1.227163, 1.000000
1.007930, 0.985854, 1.000000
1.124349, 0.952052, 1.000000
0.881401, 1.073146, 1.000000
1.131027, 0.873431, 0.000000
0.844736, 0.814891, 2.000000
0.852926, 0.799926, 2.000000
0.836161, 0.767134, 2.000000
1.106704, 0.970106, 1.000000
0.820028, 1.091741, 1.000000
0.855210, 0.829758, 2.000000
1.163732, 0.784378, 0.000000
0.819826, 0.778218, 2.000000
0.798337, 0.793832, 2.000000
1.204023, 1.063183, 1.000000
1.051949, 1.010186, 1.000000
1.040346, 0.809880, 0.000000
1.246040, 0.914695, 0.000000
1.011931, 0.877441, 0.000000
1.237841, 0.892958, 0.000000
1.000872, 0.832576, 0.000000
0.957850, 1.103798, 1.000000
0.882503, 1.044011, 1.000000
1.120932, 1.239207, 1.000000
0.764117, 1.190960, 1.000000
1.080948, 0.869327, 0.000000
0.770719, 0.994679, 1.000000
0.903705, 0.840545, 2.000000
1.022897, 0.952042, 1.000000
0.884377, 0.976920, 1.000000
0.765225, 1.186326, 1.000000
1.237106, 1.055571, 1.000000
1.246206, 1.233146, 1.000000
1.220266, 1.008137, 1.000000
0.860587, 1.208107, 1.000000
1.151095, 1.111460, 1.000000
0.790683, 0.858945, 2.000000
0.965258, 0.923185, 1.000000
1.152956, 0.836190, 0.000000
0.912392, 1.167073, 1.000000
0.027150, 0.493340, 2.000000
0.036400, 0.047869, 2.000000
0.238019, 0.190105, 2.000000
0.138413, 0.010917, 2.000000
0.392147, 0.272790, 2.000000
0.237837, 0.407372, 2.000000
0.209116, 0.224943, 2.000000
0.212943, 0.205322, 2.000000
0.208089, 0.183209, 2.000000
0.463459, 0.318676, 2.000000
0.141315, 0.364554, 2.000000
0.180136, 0.181998, 2.000000
0.473498, 0.395393, 2.000000
0.355184, 0.376454, 2.000000
0.481583, 0.017576, 2.000000
0.293527, 0.008733, 2.000000
0.010916, 0.329927, 2.000000
0.056602, 0.248935, 2.000000
0.020032, 0.195016, 2.000000
0.259852, 0.412179, 2.000000
0.467806, 0.497688, 2.000000
0.319551, 0.176922, 2.000000
0.222631, 0.032494, 2.000000
0.382244, 0.430720, 2.000000
0.215703, 0.345703, 2.000000
0.249396, 0.357018, 2.000000
0.210257, 0.429531, 2.000000
0.039017, 0.183755, 2.000000
0.324925, 0.394200, 2.000000
0.060209, 0.306508, 2.000000
0.411776, 0.353736, 2.000000
0.315241, 0.422692, 2.000000
0.183663, 0.371843, 2.000000
0.171626, 0.203694, 2.000000
0.066859, 0.431478, 2.000000
0.115873, 0.034665, 2.000000
0.429167, 0.435425, 2.000000
0.211587, 0.151798, 2.000000
0.467919, 0.093831, 2.000000
0.082518, 0.183622, 2.000000
0.439534, 0.331913, 2.000000
0.040640, 0.149791, 2.000000
0.261444, 0.079656, 2.000000
0.333546, 0.086369, 2.000000
0.473857, 0.393756, 2.000000
0.392877, 0.385633, 2.000000
0.247492, 0.208118, 2.000000
0.308324, 0.431154, 2.000000
0.079961, 0.479951, 2.000000
0.134849, 0.146820, 2.000000
0.411429, 0.250722, 2.000000
0.181485, 0.340595, 2.000000
0.186147, 0.393072, 2.000000
0.492393, 0.154065, 2.000000
0.486904, 0.074911, 2.000000
0.337687, 0.426438, 2.000000
0.406824, 0.378327, 2.000000
0.076229, 0.168268, 2.000000
0.457983, 0.409775, 2.000000
0.254637, 0.431840, 2.000000
0.303531, 0.147514, 2.000000
0.317473, 0.051023, 2.000000
0.355632, 0.125797, 2.000000
0.482178, 0.435593, 2.000000
0.105747, 0.117026, 2.000000
0.082413, 0.017176, 2.000000
0.367748, 0.263898, 2.000000
0.357772, 0.053895, 2.000000
0.156971, 0.350165, 2.000000
0.207961, 0.143874, 2.000000
0.425076, 0.045647, 2.000000
0.070312, 0.331900, 2.000000
0.423974, 0.146541, 2.000000
0.000168, 0.381958, 2.000000
0.056316, 0.254805, 2.000000
0.313797, 0.359848, 2.000000
0.402319, 0.131270, 2.000000
0.410871, 0.257950, 2.000000
0.257067, 0.393048, 2.000000
0.193543, 0.362814, 2.000000
0.010075, 0.275957, 2.000000
0.379990, 0.377823, 2.000000
0.039855, 0.237762, 2.000000
0.431718, 0.196826, 2.000000
0.087927, 0.139679, 2.000000
0.340700, 0.013002, 2.000000
0.185326, 0.411012, 2.000000
0.344902, 0.109300, 2.000000
0.057553, 0.345070, 2.000000
0.491258, 0.113869, 2.000000
0.099875, 0.305055, 2.000000
0.473717, 0.002193, 2.000000
0.436325, 0.384588, 2.000000
0.260144, 0.193392, 2.000000
0.277636, 0.453687, 2.000000
0.056206, 0.287711, 2.000000
0.229644, 0.436196, 2.000000
0.165534, 0.269499, 2.000000
0.173958, 0.097252, 2.000000
