1.170094, 0.947191, 9.000000
1.141550, 1.149220, 9.000000
1.205824, 0.848776, 9.000000
0.917611, 1.134115, 9.000000
0.888887, 1.026985, 9.000000
0.988699, 1.064435, 9.000000
0.932392, 1.006701, 9.000000
1.226115, 1.208098, 9.000000
1.067856, 1.108649, 9.000000
0.820801, 1.053484, 9.000000
0.758150, 0.871443, 9.000000
0.818616, 1.152088, 9.000000
0.828340, 0.950472, 9.000000
0.814895, 0.804404, 9.000000
1.249462, 0.859128, 9.000000
1.006466, 1.169556, 9.000000
1.056320, 0.898016, 9.000000
1.068776, 1.012144, 9.000000
0.996791, 1.236387, 9.000000
0.896258, 1.135679, 9.000000
1.013372, 1.134957, 9.000000
0.950114, 1.195765, 9.000000
0.891657, 0.926229, 9.000000
1.153862, 1.209513, 9.000000
0.784878, 1.224663, 9.000000
1.012998, 0.793028, 9.000000
0.846107, 1.081613, 9.000000
1.195116, 0.924446, 9.000000
0.782086, 0.760012, 9.000000
0.978851, 0.781548, 9.000000
0.869140, 1.235317, 9.000000
1.201104, 1.175460, 9.000000
0.883333, 1.019880, 9.000000
0.937603, 1.130124, 9.000000
1.006268, 1.083862, 9.000000
1.015803, 0.769640, 9.000000
0.968819, 1.215918, 9.000000
1.215405, 1.110476, 9.000000
0.892147, 1.119267, 9.000000
1.069989, 0.927024, 9.000000
1.093931, 0.832987, 9.000000
0.970052, 1.190038, 9.000000
1.164601, 0.915169, 9.000000
0.864484, 1.196686, 9.000000
0.925180, 1.093335, 9.000000
1.228234, 1.044320, 9.000000
1.078652, 1.179338, 9.000000
0.969780, 1.211985, 9.000000
0.949218, 1.157383, 9.000000
1.092109, 1.205486, 9.000000
0.991245, 0.857912, 9.000000
1.225126, 1.210064, 9.000000
0.823830, 1.190531, 9.000000
1.070540, 0.965977, 9.000000
1.059798, 0.890530, 9.000000
1.143001, 0.903729, 9.000000
0.973517, 0.863053, 9.000000
0.843767, 0.888117, 9.000000
1.028222, 0.958251, 9.000000
0.834804, 1.203402, 9.000000
0.801586, 0.813038, 9.000000
0.997722, 1.130238, 9.000000
1.242376, 1.217502, 9.000000
1.092222, 0.941594, 9.000000
1.124885, 0.934332, 9.000000
0.897080, 0.866131, 9.000000
1.042244, 0.872206, 9.000000
0.826195, 1.116074, 9.000000
0.812737, 1.146735, 9.000000
0.832051, 1.122536, 9.000000
0.787265, 1.225052, 9.000000
0.776265, 1.010782, 9.000000
0.838105, 0.870031, 9.000000
1.148899, 1.116327, 9.000000
1.078282, 1.233703, 9.000000
1.069729, 1.129867, 9.000000
0.796740, 0.817451, 9.000000
1.010105, 0.789116, 9.000000
0.784953, 0.852328, 9.000000
0.980710, 1.159839, 9.000000
1.036659, 1.127790, 9.000000
0.775969, 0.828904, 9.000000
1.249997, 0.852164, 9.000000
1.194978, 0.812734, 9.000000
1.248899, 0.777029, 9.000000
1.185270, 0.786164, 9.000000
0.752081, 1.211535, 9.000000
1.046946, 0.840186, 9.000000
0.831566, 0.945845, 9.000000
1.206513, 1.159848, 9.000000
0.929548, 1.026242, 9.000000
1.039715, 0.976288, 9.000000
