1.170094,0.947191
1.141550,1.149220
1.205824,0.848776
0.917611,1.134115
0.888887,1.026985
0.988699,1.064435
0.932392,1.006701
1.226115,1.208098
1.067856,1.108649
0.820801,1.053484
0.758150,0.871443
0.818616,1.152088
0.828340,0.950472
0.814895,0.804404
1.249462,0.859128
1.006466,1.169556
1.056320,0.898016
1.068776,1.012144
0.996791,1.236387
0.896258,1.135679
1.013372,1.134957
0.950114,1.195765
0.891657,0.926229
1.153862,1.209513
0.784878,1.224663
1.012998,0.793028
0.846107,1.081613
1.195116,0.924446
0.782086,0.760012
0.978851,0.781548
0.869140,1.235317
1.201104,1.175460
0.883333,1.019880
0.937603,1.130124
1.006268,1.083862
1.015803,0.769640
0.968819,1.215918
1.215405,1.110476
0.892147,1.119267
1.069989,0.927024
1.093931,0.832987
0.970052,1.190038
1.164601,0.915169
0.864484,1.196686
0.925180,1.093335
1.228234,1.044320
1.078652,1.179338
0.969780,1.211985
0.949218,1.157383
1.092109,1.205486
0.991245,0.857912
1.225126,1.210064
0.823830,1.190531
1.070540,0.965977
1.059798,0.890530
1.143001,0.903729
0.973517,0.863053
0.843767,0.888117
1.028222,0.958251
0.834804,1.203402
0.801586,0.813038
0.997722,1.130238
1.242376,1.217502
1.092222,0.941594
1.124885,0.934332
0.897080,0.866131
1.042244,0.872206
0.826195,1.116074
0.812737,1.146735
0.832051,1.122536
0.787265,1.225052
0.776265,1.010782
0.838105,0.870031
1.148899,1.116327
1.078282,1.233703
1.069729,1.129867
0.796740,0.817451
1.010105,0.789116
0.784953,0.852328
0.980710,1.159839
1.036659,1.127790
0.775969,0.828904
1.249997,0.852164
1.194978,0.812734
1.248899,0.777029
1.185270,0.786164
0.752081,1.211535
1.046946,0.840186
0.831566,0.945845
1.206513,1.159848
0.929548,1.026242
1.039715,0.976288
1.093694,0.799820
1.015404,1.128647
0.902148,1.246114
1.038486,1.188807
1.123905,1.064455
0.767710,1.123901
1.166619,1.212688
1.186636,1.165519
1.239717,1.121906
1.201683,1.241798
1.083440,0.998629
0.831984,1.165006
1.194474,0.788497
1.074853,0.874022
1.064740,0.864568
1.100310,0.908434
0.914389,0.865714
0.787080,1.066536
0.861828,1.075566
1.005343,1.235733
0.890021,1.023053
1.109634,0.806640
0.985742,1.046270
1.222159,0.975459
0.918176,1.173842
0.967257,0.751616
0.922471,1.049241
1.166622,0.866946
1.087738,0.991475
0.990968,0.902478
1.106044,0.841278
1.060911,0.770432
0.956992,1.097992
1.086968,1.068820
0.923558,0.842311
1.054553,1.063579
1.115365,0.914187
1.120219,0.851106
1.210457,1.092378
1.076565,0.878633
1.016220,0.793822
0.880248,1.188692
1.093062,0.796870
0.805638,0.930800
1.038345,1.046606
1.083278,0.894389
1.137884,0.894190
0.914821,0.844876
1.242182,0.751789
1.163696,0.915740
0.844101,0.968248
1.229318,1.209465
1.132436,1.099538
0.810572,1.092893
0.941916,1.137137
1.221526,1.208136
1.180959,0.851774
1.146828,1.024021
0.148644,0.452466
0.454821,0.436989
0.249072,0.288100
0.081378,0.136956
0.432289,0.246199
0.231831,0.424471
0.247989,0.145527
0.090211,0.342089
0.363775,0.069529
0.301554,0.246211
0.419067,0.362126
0.089104,0.110983
0.249263,0.060629
0.069119,0.180221
0.162403,0.465948
0.454242,0.311048
0.418414,0.409064
0.248037,0.167486
0.197164,0.329416
0.304441,0.129453
0.075615,0.036273
0.053924,0.323604
0.181799,0.144135
0.165693,0.045574
0.213664,0.467247
0.291785,0.132731
0.329373,0.380889
0.243713,0.078636
0.441518,0.312833
0.258857,0.103922
0.278780,0.213100
0.414970,0.197194
0.122163,0.163007
0.364680,0.319327
0.492422,0.169121
0.448780,0.068037
0.205394,0.002704
0.391641,0.387193
0.146839,0.057334
0.432767,0.360503
0.024581,0.224553
0.493234,0.353955
0.105441,0.236947
0.432591,0.046960
0.049780,0.191448
0.150882,0.328560
0.404548,0.065851
0.025754,0.026711
0.228858,0.390434
0.346038,0.221280
0.059556,0.294818
0.289317,0.264950
0.297523,0.180958
0.152143,0.444362
0.238292,0.084910
0.304865,0.262874
0.309463,0.298098
0.116828,0.414904
0.035045,0.049419
0.461864,0.084825
0.240867,0.112745
0.413385,0.145414
0.178597,0.439139
0.172125,0.407454
0.329573,0.018164
0.128734,0.389129
0.312982,0.418052
0.154078,0.110505
0.099010,0.306221
0.054866,0.337303
0.391131,0.359731
0.100176,0.200594
0.157829,0.217004
0.115498,0.192874
0.266423,0.077362
0.277699,0.007290
0.190107,0.191084
0.152704,0.368704
0.130222,0.324829
0.276158,0.459795
0.342993,0.404893
0.348924,0.155975
0.322945,0.003002
0.266480,0.421955
0.309223,0.321346
0.259257,0.200355
0.181077,0.359434
0.400948,0.338906
0.076438,0.016446
0.031780,0.342861
0.093808,0.309479
0.350151,0.283916
0.000563,0.002855
0.152619,0.130785
0.327684,0.428778
0.090581,0.170677
0.333670,0.439505
0.326652,0.156615
0.442507,0.093132
0.078570,0.251731
0.414479,0.337827
0.452085,0.095556
0.197261,0.353033
0.434462,0.273699
0.369480,0.466242
0.116559,0.463288
0.275721,0.466710
0.247203,0.276284
0.469565,0.399823
0.407069,0.297249
0.328600,0.497650
0.467926,0.162271
0.437155,0.294578
0.318885,0.379662
0.387711,0.397455
0.131392,0.302189
0.235282,0.083477
0.397745,0.432543
0.436511,0.332207
0.206241,0.305990
0.298450,0.322801
0.269278,0.074171
0.289511,0.016482
0.350455,0.259075
0.416305,0.257525
0.056324,0.244905
0.255175,0.024250
0.407176,0.192329
0.318828,0.226061
0.071991,0.206539
0.123516,0.203383
0.008728,0.358798
0.286861,0.406474
0.291341,0.223371
0.238681,0.497582
0.029362,0.037130
0.320383,0.298640
0.111301,0.109894
0.315122,0.461756
0.368969,0.231426
0.219281,0.425293
0.476331,0.474455
0.449543,0.383507
0.166785,0.268371
0.109568,0.238776
0.474910,0.233084
0.442159,0.483638
0.091883,0.229019
0.390112,0.383224
0.452391,0.128793
0.380806,1.981752
0.165923,1.701189
0.280392,1.777224
0.311083,1.595514
0.238980,1.680053
0.326940,1.958261
0.105346,1.803271
0.432717,1.554889
0.186778,1.599501
0.323260,1.796346
0.338277,1.798170
0.029430,1.780436
0.281809,1.621313
0.009455,1.671921
0.004537,1.961846
0.300713,1.885343
0.443599,1.966636
0.086532,1.723991
0.243860,1.897616
0.319505,1.982841
0.077668,1.646445
0.441102,1.683014
0.449716,1.873819
0.237903,1.636494
0.473320,1.561163
0.432840,1.811597
0.359333,1.962270
0.092033,1.641142
0.083583,1.601488
0.313063,1.588119
0.063335,1.613776
0.473462,1.506933
0.080412,1.559995
0.230924,1.824273
0.457610,1.550429
0.307113,1.535278
0.196873,1.748215
0.218292,1.646589
0.122034,1.956195
0.283082,1.595355
0.017358,1.715922
0.406952,1.876691
0.178192,1.998985
0.017833,1.761774
0.100473,1.830896
0.349894,1.663808
0.444672,1.823356
0.170741,1.525084
0.383351,1.901665
0.349357,1.840961
0.452094,1.656470
0.376239,1.648967
0.404685,1.594532
0.295555,1.526720
0.050727,1.578638
0.122074,1.568085
0.294559,1.529026
0.444777,1.972751
0.028011,1.962610
0.234525,1.628484
0.293506,1.584419
0.292293,1.738177
0.407775,1.963034
0.263261,1.791125
0.364699,1.612618
0.132086,1.816792
0.269088,1.508325
0.465759,1.673773
0.102857,1.761314
0.200493,1.653584
0.339952,1.822567
0.221669,1.634511
0.351593,1.666446
0.107262,1.879604
0.129056,1.841787
0.008089,1.922561
0.426206,1.800381
0.160739,1.833980
0.263415,1.924000
0.125105,1.628114
0.036618,1.757191
0.444906,1.805705
0.265516,1.910665
0.479478,1.868374
0.171980,1.679971
0.021958,1.511932
0.002538,1.743627
0.146443,1.854131
0.410073,1.753705
0.233735,1.539129
0.095492,1.741824
0.461690,1.521697
0.042205,1.622429
0.355677,1.805621
0.046429,1.980783
0.433735,1.583047
0.237974,1.878641
0.388752,1.503490
0.289306,1.868231
0.371864,1.961286
0.048202,1.893821
0.473218,1.550740
0.137448,1.619660
0.404871,1.547521
0.373365,1.638607
0.086650,1.968857
0.380431,1.548341
0.490554,1.922637
0.170770,1.846232
0.228257,1.717199
0.327014,1.661992
0.300246,1.564988
0.040633,1.688999
0.068478,1.829939
0.057230,1.940342
0.291225,1.605432
0.334163,1.764442
0.156172,1.971611
0.384103,1.561043
0.019132,1.757468
0.199650,1.605783
0.226325,1.580081
0.154123,1.716879
0.002717,1.824893
0.063111,1.730975
0.042092,1.890125
0.392966,1.842338
0.455113,1.933599
