0.809289,1.143583
0.830742,1.141127
1.053811,1.108330
0.795062,0.839323
1.238136,1.105976
1.160368,1.147650
0.993815,1.133456
0.832410,1.123404
0.809836,1.038113
1.202220,1.088144
1.216616,1.055429
0.937269,1.160664
0.893889,0.814187
0.935548,0.865445
0.798326,0.974980
1.139244,0.857615
0.868564,1.219985
1.248742,1.172374
1.078315,0.793803
0.761697,1.066451
1.149779,1.172065
0.964101,0.893594
1.055521,1.046510
0.766999,1.115357
0.834623,1.219218
0.953502,0.801239
1.024648,1.140771
1.211902,1.168536
1.204958,0.897451
0.783981,0.753284
1.122431,1.173225
0.860899,1.240995
1.143211,0.859641
1.163369,0.971526
0.903444,1.175066
0.787976,0.803223
1.097131,1.002077
0.946818,0.902652
0.798588,0.963816
0.768009,0.883210
0.933035,0.971511
0.934449,1.207682
0.862282,0.896352
1.126219,0.817240
1.043802,1.160200
0.820524,0.916233
1.083425,0.931423
0.907228,0.976636
1.041063,0.820597
1.198162,1.194508
1.245663,1.236138
1.247731,1.092794
0.988215,0.944548
1.245445,1.036803
1.158365,0.763455
1.170013,0.841399
0.984966,0.854462
0.799082,1.097247
1.000814,1.175300
1.164487,0.794617
1.085500,1.235010
0.960850,0.918926
0.916433,1.118078
1.145561,1.207496
1.188675,1.093723
1.152004,1.184337
1.079861,1.149735
1.027131,0.818076
0.844283,1.022577
1.104879,0.752648
1.036031,1.024892
0.844047,0.770997
1.129354,0.893128
1.118244,0.880169
0.818429,1.032731
0.924785,1.153929
1.017741,1.135635
0.822855,1.184174
1.003713,1.218416
1.141671,0.942388
1.062139,1.043674
0.876726,0.892000
0.943409,1.153857
0.960076,1.037692
0.926433,0.814955
1.040340,1.212465
1.089846,1.134387
1.233462,0.969201
0.777515,1.101706
1.099369,0.845944
0.884438,0.774155
1.249873,1.152179
1.159790,0.822728
1.086353,0.913503
0.791143,0.978024
1.105891,1.103282
0.771698,1.232617
1.245282,0.965107
1.136474,0.955358
0.752799,0.812907
1.020313,1.043139
0.775372,0.860159
0.927526,0.758834
1.079360,0.955041
1.110540,0.928729
1.050985,1.244978
0.952884,1.050858
1.147156,0.862674
1.123585,0.983510
1.026177,1.164729
1.211533,0.882068
1.018011,1.233232
0.864685,1.013293
0.948339,0.751159
1.218651,0.951138
0.814066,0.988964
1.244277,0.839438
1.099123,0.921803
0.848272,0.928483
1.126845,1.208812
1.107213,0.927830
1.203790,0.810097
1.228688,1.100946
0.922770,1.102273
0.834456,1.198948
1.017002,0.795990
0.831016,0.785013
0.779221,0.945701
1.048306,0.977560
0.946861,1.016958
1.178698,1.010927
0.755922,1.172976
1.100365,1.105045
0.844779,1.198637
0.783529,1.221624
1.157450,1.140741
0.899453,1.111239
1.200838,0.878141
0.962186,0.873608
1.230414,1.046642
0.822556,0.997415
1.092631,0.903572
1.032428,1.121852
1.099273,0.830735
0.849412,0.796134
1.097692,0.778110
1.057061,1.103614
1.201086,0.907427
0.958660,0.795865
0.856064,0.992188
0.017489,0.013514
0.132929,0.166942
0.374753,0.083767
0.295083,0.086939
0.207375,0.275497
0.383580,0.279931
0.022912,0.226212
0.433503,0.305340
0.098064,0.282776
0.386075,0.197476
0.328911,0.233767
0.225587,0.135972
0.087382,0.176672
0.293398,0.296041
0.222537,0.399462
0.038229,0.240026
0.412976,0.171159
0.406968,0.287729
0.254926,0.202051
0.374667,0.462301
0.477547,0.258248
0.242233,0.000459
0.484459,0.175736
0.305800,0.082523
0.458512,0.191875
0.280000,0.287423
0.425642,0.005586
0.423395,0.013024
0.182258,0.216793
0.309065,0.404796
0.116255,0.347294
0.144822,0.029231
0.018453,0.051790
0.316959,0.273379
0.253841,0.191626
0.235680,0.231388
0.449874,0.477913
0.231847,0.434334
0.153649,0.037647
0.016857,0.112161
0.229521,0.296856
0.399584,0.155163
